date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:16:10	55724/55724	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2011:14:24%20GMT	https://limaghana.com/wp/portfolio/p21/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/portfolio/p21/index.html	(from https://limaghana.com/wp/portolio/)
11:16:11	86706/86706	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:30:10%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-2.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-2.jpg	(from https://limaghana.com/wp/portolio/)
11:16:11	170946/170946	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:30:09%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-1.jpg	(from https://limaghana.com/wp/portolio/)
11:16:11	90561/90561	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:35:04%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-4.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-4.jpg	(from https://limaghana.com/wp/portolio/)
11:16:11	84659/84659	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:45:22%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-6.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-6.jpg	(from https://limaghana.com/wp/portolio/)
11:16:12	106121/106121	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:45:48%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-7.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-7.jpg	(from https://limaghana.com/wp/portolio/)
11:16:12	123934/123934	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:45:49%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-8.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-8.jpg	(from https://limaghana.com/wp/portolio/)
11:16:13	70843/70843	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:45:50%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-9.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-9.jpg	(from https://limaghana.com/wp/portolio/)
11:16:15	116154/116154	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:45:50%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-10.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-10.jpg	(from https://limaghana.com/wp/portolio/)
11:16:16	108848/108848	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:45:51%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-11.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-11.jpg	(from https://limaghana.com/wp/portolio/)
11:16:19	129078/129078	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:58:00%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-13.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-13.jpg	(from https://limaghana.com/wp/portolio/)
11:16:20	159689/159689	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:58:01%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-14.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-14.jpg	(from https://limaghana.com/wp/portolio/)
11:16:22	88068/88068	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:58:02%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-15.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-15.jpg	(from https://limaghana.com/wp/portolio/)
11:16:22	113005/113005	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:58:02%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-16.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-16.jpg	(from https://limaghana.com/wp/portolio/)
11:16:23	86809/86809	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:59:56%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-12.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-12.jpg	(from https://limaghana.com/wp/portolio/)
11:16:24	69106/69106	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2007:58:03%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-17.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-17.jpg	(from https://limaghana.com/wp/portolio/)
11:16:24	93142/93142	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2008:02:11%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/partner-5.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/partner-5.jpg	(from https://limaghana.com/wp/portolio/)
11:16:24	106583/106583	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2008:11:02%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/portfolio.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/portfolio.jpg	(from https://limaghana.com/wp/portolio/)
11:16:25	3406/3406	---M--	200	added ('OK')	text/css	date:Mon,%2002%20Oct%202023%2017:02:44%20GMT	https://limaghana.com/wp/wp-content/uploads/elementor/css/post-116.css?ver=1696266164	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/elementor/css/post-116b52c.css	(from https://limaghana.com/wp/portolio/)
11:16:25	6546/6546	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202023%2013:44:16%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme.js?ver=1736680261	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-themee304.js	(from https://limaghana.com/wp/portolio/)
11:16:26	96/96	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Jun%202024%2004:41:38%20GMT	https://limaghana.com/wp/wp-content/uploads/elementor/css/post-30.css?ver=1718167298	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/elementor/css/post-301ba3.css	(from https://limaghana.com/wp/team/)
11:16:27	26356/26356	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:14:41%20GMT	https://limaghana.com/wp/wp-json/wp/v2/pages/30	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/wp/v2/pages/30.json	(from https://limaghana.com/wp/team/)
11:16:28	2057/2057	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:14:42%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fteam%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed2482.json	(from https://limaghana.com/wp/team/)
11:16:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:14:42%20GMT	https://limaghana.com/wp/?p=30	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/index5643.html	(from https://limaghana.com/wp/team/)
11:16:29	2213/2213	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:14:44%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fteam%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed836f	(from https://limaghana.com/wp/team/)
11:16:30	124011/124011	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2021:33:51%20GMT	https://limaghana.com/wp/wp-content/uploads/2022/02/chris-bedford-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2022/02/chris-bedford-1.jpg	(from https://limaghana.com/wp/team/)
11:16:31	117645/117645	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2021:34:53%20GMT	https://limaghana.com/wp/wp-content/uploads/2022/02/salim-nsiah-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2022/02/salim-nsiah-1.jpg	(from https://limaghana.com/wp/team/)
11:16:31	115648/115648	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2021:34:12%20GMT	https://limaghana.com/wp/wp-content/uploads/2022/02/naa-adjei-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2022/02/naa-adjei-1.jpg	(from https://limaghana.com/wp/team/)
11:16:31	116690/116690	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2021:35:19%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/stephen-amoah-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/stephen-amoah-1.jpg	(from https://limaghana.com/wp/team/)
11:16:31	115498/115498	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2021:35:51%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/ernest-kellibah-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/ernest-kellibah-1.jpg	(from https://limaghana.com/wp/team/)
11:16:33	109675/109675	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2021:36:21%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/bernard-adabadzi-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/bernard-adabadzi-1.jpg	(from https://limaghana.com/wp/team/)
11:16:34	117650/117650	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2021:37:08%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/richmond-danso-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/richmond-danso-1.jpg	(from https://limaghana.com/wp/team/)
11:16:34	129597/129597	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2021:38:11%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/vera-boadi-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/vera-boadi-1.jpg	(from https://limaghana.com/wp/team/)
11:16:35	110253/110253	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2021:38:44%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/michael-teye-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/michael-teye-1.jpg	(from https://limaghana.com/wp/team/)
11:16:35	128108/128108	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jun%202024%2023:35:39%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/06/doreen-wireko.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/06/doreen-wireko.jpg	(from https://limaghana.com/wp/team/)
11:16:36	101960/101960	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jun%202024%2023:38:51%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/06/patricia-abena.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/06/patricia-abena.jpg	(from https://limaghana.com/wp/team/)
11:16:37	135261/135261	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2021:39:08%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/sandra-boadu-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/sandra-boadu-1.jpg	(from https://limaghana.com/wp/team/)
11:16:37	115220/115220	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2021:39:53%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/david-agyarko-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/david-agyarko-1.jpg	(from https://limaghana.com/wp/team/)
11:16:37	0/-1	---M--	301	error ('')			https://limaghana.com/wp/contact	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/contact.c1.delayed	(from https://limaghana.com/wp/team/)
11:16:38	134354/134354	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2021:33:20%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/08/samuel-lartey-1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/08/samuel-lartey-1.jpg	(from https://limaghana.com/wp/team/)
11:16:40	145/145	---M--	200	added ('OK')	text/css	date:Tue,%2003%20Oct%202023%2011:28:07%20GMT	https://limaghana.com/wp/wp-content/uploads/elementor/css/post-1471.css?ver=1696332487	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/elementor/css/post-147189ac.css	(from https://limaghana.com/wp/events/)
11:16:40	284052/284052	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Oct%202023%2014:51:49%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/style.css?ver=1736680262	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/stylea826.css	(from https://limaghana.com/wp/events/)
11:16:40	4197/4197	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:14:55%20GMT	https://limaghana.com/wp/wp-json/wp/v2/pages/1471	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/wp/v2/pages/1471.json	(from https://limaghana.com/wp/events/)
11:16:41	2055/2055	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:14:56%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fevents%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embedcbe1.json	(from https://limaghana.com/wp/events/)
11:16:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:14:56%20GMT	https://limaghana.com/wp/?p=1471	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/index2bf9.html	(from https://limaghana.com/wp/events/)
11:16:43	2211/2211	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:14:57%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fevents%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed95fa	(from https://limaghana.com/wp/events/)
11:16:43	6546/6546	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202023%2013:44:16%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme.js?ver=1736680262	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-themea826.js	(from https://limaghana.com/wp/events/)
11:16:48	10689/10689	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:15:00%20GMT	https://limaghana.com/wp/wp-json/wp/v2/pages/38	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/wp/v2/pages/38.json	(from https://limaghana.com/wp/services/)
11:16:50	284052/284052	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Oct%202023%2014:51:49%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/style.css?ver=1736680263	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/stylee4b1.css	(from https://limaghana.com/wp/services/)
11:16:50	2065/2065	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:15:04%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fservices%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embedd89e.json	(from https://limaghana.com/wp/services/)
11:16:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:15:04%20GMT	https://limaghana.com/wp/?p=38	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/indexb93f.html	(from https://limaghana.com/wp/services/)
11:16:52	2221/2221	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:15:06%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fservices%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed6795	(from https://limaghana.com/wp/services/)
11:16:54	6546/6546	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202023%2013:44:16%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme.js?ver=1736680263	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-themee4b1.js	(from https://limaghana.com/wp/services/)
11:16:56	3320/3320	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Oct%202023%2017:09:44%20GMT	https://limaghana.com/wp/wp-content/uploads/elementor/css/post-1468.css?ver=1698772184	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/elementor/css/post-14688795.css	(from https://limaghana.com/wp/careers/)
11:16:57	28789/28789	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:15:11%20GMT	https://limaghana.com/wp/wp-json/wp/v2/pages/1468	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/wp/v2/pages/1468.json	(from https://limaghana.com/wp/careers/)
11:16:57	284052/284052	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Oct%202023%2014:51:49%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/style.css?ver=1736680271	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/style9661.css	(from https://limaghana.com/wp/careers/)
11:16:59	2060/2060	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:15:13%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fcareers%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embedc7d5.json	(from https://limaghana.com/wp/careers/)
11:16:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:15:13%20GMT	https://limaghana.com/wp/?p=1468	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/index7231.html	(from https://limaghana.com/wp/careers/)
11:17:00	2216/2216	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:15:14%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fcareers%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed44da	(from https://limaghana.com/wp/careers/)
11:17:01	14584/14584	---M--	200	added ('OK')	image/webp	date:Mon,%2002%20Oct%202023%2016:50:06%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/10/careers2.webp	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/10/careers2.webp	(from https://limaghana.com/wp/careers/)
11:17:01	52406/52406	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2016:48:47%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/10/careers1.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/10/careers1.jpg	(from https://limaghana.com/wp/careers/)
11:17:01	6546/6546	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202023%2013:44:16%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme.js?ver=1736680271	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme9661.js	(from https://limaghana.com/wp/careers/)
11:17:06	284052/284052	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Oct%202023%2014:51:49%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/style.css?ver=1736680272	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/stylea3ff.css	(from https://limaghana.com/wp/lima-digest/)
11:17:16	35093/35093	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:15:21%20GMT	https://limaghana.com/wp/wp-json/wp/v2/pages/22	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/wp/v2/pages/22.json	(from https://limaghana.com/wp/lima-digest/)
11:17:24	2080/2080	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:15:37%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Flima-digest%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embedbd09.json	(from https://limaghana.com/wp/lima-digest/)
11:17:42	2236/2236	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:15:49%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Flima-digest%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed158e	(from https://limaghana.com/wp/lima-digest/)
11:20:01	152664/152664	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Sep%202024%2010:19:10%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-17-at-12.59.19.jpeg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-17-at-12.59.19.jpg	(from https://limaghana.com/wp/lima-digest/)
11:20:05	1888850/1888850	---M--	200	added ('OK')	application/pdf	date:Fri,%2027%20Oct%202023%2010:20:10%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/10/Audit-Partner-Job-Ad.pdf	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/10/Audit-Partner-Job-Ad.pdf	(from https://limaghana.com/wp/careers/)
11:21:50	56911/56911	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2011:19:54%20GMT	https://limaghana.com/wp/summary-article-on-the-exemption-regime-of-ghana/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/summary-article-on-the-exemption-regime-of-ghana/index.html	(from https://limaghana.com/wp/lima-digest/)
11:21:52	160488/160488	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jul%202024%2008:44:45%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/07/WhatsApp-Image-2024-07-15-at-10.29.11.jpeg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/07/WhatsApp-Image-2024-07-15-at-10.29.11.jpg	(from https://limaghana.com/wp/lima-digest/)
11:21:55	56313/56313	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2011:20:06%20GMT	https://limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/index.html	(from https://limaghana.com/wp/lima-digest/)
11:21:56	115642/115642	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202024%2008:45:43%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/06/WhatsApp-Image-2024-06-14-at-13.16.26.jpeg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/06/WhatsApp-Image-2024-06-14-at-13.16.26.jpg	(from https://limaghana.com/wp/lima-digest/)
11:21:58	138386/138386	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202024%2016:28:43%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-21-at-14.02.02.jpeg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-21-at-14.02.02.jpg	(from https://limaghana.com/wp/lima-digest/)
11:21:58	57713/57713	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2011:20:11%20GMT	https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/index.html	(from https://limaghana.com/wp/lima-digest/)
11:21:59	56319/56319	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Feb%202024%2009:39:13%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/02/PHOTO-2024-02-19-09-38-00.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/02/PHOTO-2024-02-19-09-38-00.jpg	(from https://limaghana.com/wp/lima-digest/)
11:22:01	145596/145596	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202024%2009:45:29%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-30-at-09.21.35.jpeg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-30-at-09.21.35.jpg	(from https://limaghana.com/wp/lima-digest/)
11:22:01	83643/83643	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2015:44:57%20GMT	https://limaghana.com/wp/wp-content/uploads/2023/11/IFRS-15.jpg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2023/11/IFRS-15.jpg	(from https://limaghana.com/wp/lima-digest/)
11:22:01	56125/56125	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2011:20:14%20GMT	https://limaghana.com/wp/navigating-customs-post-clearance-audit-in-ghana-a-comprehensive-guide/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/navigating-customs-post-clearance-audit-in-ghana-a-comprehensive-guide/index.html	(from https://limaghana.com/wp/lima-digest/)
